"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRR29",61.2243361516386,-0.186009107505175,0.134330791743905,-1.38470938115062,0.166141349396831,0.32589209354732
"SPG11",3272.11601598463,0.121585760093099,0.0878102027091926,1.38464274471343,0.166161734334545,0.32589209354732
"HGH1",144.286333859208,-0.173976456715112,0.125649610048598,-1.38461597013967,0.166169925548537,0.32589209354732
"TANC2",367.644376822848,0.26840850500897,0.193907874203391,1.38420632020046,0.166295288674361,0.326069297776799
"DNAAF9",251.685289663552,-0.168237163191126,0.12156051289006,-1.38397872130797,0.166364970353669,0.326069297776799
"YTHDC2",575.285313650342,0.112444539736994,0.0812566006063299,1.38382037764246,0.166413461800863,0.326069297776799
"PFKP",745.407571003823,-0.167852800826704,0.121301243973316,-1.38376817358632,0.166429451193538,0.326069297776799
"MFAP3",420.156674420004,0.110535912755117,0.0798825798252706,1.38372988199549,0.166441180121585,0.326069297776799
"SUPT5H",771.510039390605,0.117850728112908,0.0851714442419587,1.38368826737412,0.166453927617155,0.326069297776799
"INAVA",11.4382699780325,-0.436748700886543,0.315650966945847,-1.38364442571618,0.166467358098194,0.326069297776799
"ZNF469",202.623760752027,-0.238238643982112,0.17218441537978,-1.38362489692601,0.16647334082233,0.326069297776799
"ZNF718",162.062016709383,-0.251910834448948,0.18206799231285,-1.38360856979235,0.166478342830071,0.326069297776799
"KPNA5",262.698793164814,-0.223690156267509,0.161677540342007,-1.38355739328,0.166494022083451,0.326069297776799
"ZFP36L2",3290.65950986264,-0.155005374806966,0.112042086110362,-1.38345670085333,0.166524875064101,0.326083942608677
"PDE3A",15.5392129359879,0.480386361791588,0.347317254258378,1.38313416883751,0.166623730439396,0.326214835611417
"EXOC6B",149.257507809573,-0.168198064281629,0.121610702933929,-1.38308602963188,0.166638488786162,0.326214835611417
"SLC35E1",415.033085775718,0.110749778491695,0.0801166760359573,1.38235613322236,0.166862378256119,0.326607292924494
"EEF1B2",201.604472203053,-0.277644320252067,0.200895128531728,-1.38203610152855,0.166960616504266,0.326649581186785
"KLHL23",9.51168659979389,-0.296339253016745,0.214440760990468,-1.38191662652194,0.166997302185153,0.326649581186785
"WDPCP",120.599347887226,-0.145244086842636,0.105103480590091,-1.38191509954932,0.166997771092545,0.326649581186785
"AFMID",63.6501462607059,0.192107503931901,0.139020454980261,1.3818650209365,0.167013149933571,0.326649581186785
"TTK",15.5932983223325,-0.424720388628077,0.30735706414228,-1.38184684257482,0.167018732662473,0.326649581186785
"SMYD3",144.684841518042,-0.168327910908333,0.121815373752586,-1.38182813648971,0.167024477606117,0.326649581186785
"KTI12",26.5568819672079,-0.219012760228086,0.158508793822957,-1.38170731696254,0.167061586829366,0.326676357761376
"ATP5MF",114.004224734332,-0.118579006126206,0.0858616892894273,-1.3810467404909,0.167264589738934,0.327027473981517
"YES1",92.982690273456,-0.22089247227849,0.159974757845711,-1.38079579086803,0.167341758065254,0.327106507659626
"NREP",15.5809601817033,-0.282378309035309,0.204508922492191,-1.38076278332595,0.167351910047796,0.327106507659626
"SPAG1",104.442639675653,-0.18203603381556,0.131848865940563,-1.38064163477615,0.167389175132816,0.327133509821068
"CALML6",2.66736993225321,-0.526550819141979,0.381387125648125,-1.38062032966416,0.167395729193022,NA
"ERI3",157.744559279488,-0.143717587634305,0.104105877151851,-1.3804944693437,0.167434451351454,0.327176158615042
"SLC17A7",1.55773279771861,-0.722969275006913,0.523796838489516,-1.38024749651364,0.167510454514256,NA
"EPB41L2",55.836777303802,-0.205166251987302,0.148655492012441,-1.38014579353806,0.167541760014829,0.327325230854221
"SLC7A2",5.2943401992828,-0.537916563856757,0.389768028976417,-1.380094117184,0.167557668353405,0.327325230854221
"SLC30A10",1.64091393151842,-0.673217661597649,0.487881703958226,-1.37987888485216,0.167623938885515,NA
"ADRA2B",1.241508090379,1.08664218721236,0.787509315238333,1.37984677283913,0.167633827935988,NA
"RLN3",7.97950199822405,-0.413881478129407,0.299970460397833,-1.37974078374417,0.167666470902884,0.327491916703337
"SPIC",5.28374512230852,0.6324811695056,0.458506143935032,1.37943880986515,0.167759500265222,0.327627751462949
"NOC3L",124.331471184839,-0.224032958240973,0.162459417505556,-1.37900874988249,0.167892056137001,0.327792523775336
"SGK3",65.4401480859143,0.163403344512825,0.1184934717769,1.37900714750329,0.16789255017972,0.327792523775336
"IKBKE",582.837487221677,-0.129297880379389,0.0937663842307883,-1.37893640071634,0.167914363792011,0.327792523775336
"LONRF2",4.77738327250464,-0.550796589416742,0.399484232558028,-1.37876928430895,0.167965899848444,NA
"BPIFB1",145.573386578152,-0.372581040913882,0.270252316318577,-1.37864143400968,0.168005334876439,0.327924222964367
"SNRPF",37.4665049852028,-0.201290334007741,0.146068655460248,-1.37805289829975,0.168186956550493,0.328232798528173
"WBP1L",1053.77846617042,0.14342916241715,0.104096475408895,1.37784840316403,0.168250098088403,0.32831009488505
"PIGN",333.029227867475,0.104895930564924,0.0761404120727004,1.37766434025557,0.168306946025439,0.328375090497185
"ELF1",1908.31469806703,0.191441735062417,0.138997799829293,1.37730047020551,0.168419369927036,0.328548484195519
"ARL4A",96.3696322356681,0.382080158682428,0.277469173824251,1.37701840322067,0.168506558141879,0.328672607113985
"NUP153",917.844713144994,0.112709750643759,0.0818727506230898,1.37664546245223,0.168621887864161,0.328755479822943
"XPO7",975.657753168017,0.231213568509753,0.167958203766769,1.37661372486944,0.168631705257899,0.328755479822943
"PAXBP1",394.594289670963,-0.142546265683169,0.103549960598242,-1.37659410838625,0.16863777344362,0.328755479822943
"TMED10",757.274667970228,-0.0905247774777306,0.0657608182922241,-1.3765762018876,0.168643312803798,0.328755479822943
"COPS3",228.467091200575,-0.14993992952804,0.108930898871919,-1.37646830312435,0.16867669408508,0.328774609820716
"GAL",1.39405768264091,-0.989676967876475,0.719024911231353,-1.37641540983834,0.168693059806133,NA
"SMIM13",98.1822271697044,-0.125578536226999,0.0912421157082602,-1.37632205536012,0.168721947539232,0.328816871775954
"PDPK1",684.521427221567,0.132425258608535,0.0962296096462585,1.37613837461601,0.168778796788268,0.32888171744606
"MDFIC",468.380721800455,-0.199781827521848,0.145186286365736,-1.3760378650266,0.168809910621879,0.32889640407475
"RHCG",7.22698731567309,0.460737059855114,0.334874701981127,1.37584910753002,0.168868354182586,0.328964326329712
"SNX18",2076.99921152893,0.184356521778353,0.134014496221556,1.37564612020457,0.168931220557533,0.329040844286176
"KIAA0408",2.34672048354569,-0.759911575658006,0.552410702478014,-1.37562790193814,0.168936863720934,NA
"BPNT1",124.359055445735,-0.128803986137249,0.0936390494103102,-1.37553709641852,0.16896499311591,0.329060680436542
"CUX2",8.73200110426084,-0.402480362941099,0.292638124530116,-1.37535177136388,0.169022413323425,0.329126558607171
"PLCB4",7.33604448659335,0.400213173612618,0.291102742023407,1.37481760161654,0.169187999767276,0.329403014201466
"ELOVL6",82.1193762543336,-0.278657759507371,0.202714526226113,-1.37463143216757,0.169245738728006,0.329469446728396
"BRIP1",79.5255846436748,-0.237613795823249,0.172873782699279,-1.37449295152284,0.169288696973335,0.329507091220598
"TMEM236",6.80645730925903,0.461229917620953,0.335624408083851,1.37424426386093,0.169365863197768,0.329601246356732
"PI3",130.25590063333,-0.573960786761124,0.417673660644519,-1.37418477831577,0.169384325099026,0.329601246356732
"MSN",5631.74670895621,0.203948033002826,0.148433132721841,1.37400612156464,0.169439781983872,0.329627426679797
"LMBRD1",620.631778639333,-0.130717112468438,0.0951413765476347,-1.37392496526463,0.169464978227357,0.329627426679797
"PES1",200.794588847186,-0.121129565284975,0.0881684679320366,-1.37384223777536,0.169490665162863,0.329627426679797
"SIGLEC1",1255.61725373441,-0.614491418006465,0.447281172801981,-1.37383698526142,0.169492296170193,0.329627426679797
"VEGFA",265.800746742542,0.220820932915931,0.160802739150587,1.37324111568236,0.169677401629862,0.329941420788482
"ATOSA",748.905769213235,-0.104152428894067,0.075871022939999,-1.37275635490553,0.169828103183951,0.330188437549285
"ALDH3A2",297.991797397923,-0.136955590925897,0.099783183030262,-1.37253179109712,0.169897949173231,0.330278203869367
"PKD1",797.852038151055,-0.168659596850367,0.122926901213169,-1.37203163169218,0.170053590934809,0.330534707195289
"WDHD1",46.131046917166,-0.238257737625672,0.173702807962817,-1.37164010426747,0.170175502681107,0.330725586848906
"TMEM63B",793.982846648523,0.381005459861077,0.277791871055058,1.37155006881235,0.170203546707472,0.330734012615857
"SNIP1",229.150822531355,0.0900006440495085,0.065633011631267,1.37127097801243,0.170290499244204,0.330856889200091
"CCND2",1370.41730879287,-0.178038300698019,0.129845975745703,-1.37114993110529,0.170328222536081,0.330884097532145
"MYBBP1A",271.179267830073,-0.186928308972012,0.136395947142014,-1.37048286909423,0.170536219373309,0.331242030111065
"ENPP3",14.4912056161647,0.440202571707792,0.321336103514643,1.36991320580861,0.170713996876726,0.331541174499558
"SMIM35",39.7812117420642,-0.199191321731899,0.145422582354553,-1.36974133251363,0.170767661436841,0.331599231214356
"MMP10",4.46143282942234,-0.527945574981642,0.385469078646098,-1.36961848363031,0.170806026687983,NA
"CISD2",207.43882264284,0.260461248933118,0.190189940750025,1.36947962603056,0.170849399174423,0.331711777102742
"IKBKG",178.68992457196,0.211310877422277,0.154312380148977,1.36937086459474,0.170883376816349,0.33173157620207
"ATOSB",990.151491398388,0.273528798203656,0.199799123315183,1.36901901102021,0.170993332385856,0.331898843297994
"XRCC6",671.674431305081,-0.111916556053968,0.081756491901623,-1.36890115330091,0.171030175212016,0.331924171425658
"USP53",168.623221274937,0.234286101870417,0.17124898089835,1.36810216703996,0.171280098500306,0.332362967600398
"ADGRG5",649.323019454131,-0.323058873807046,0.236192606344982,-1.36777725097452,0.171381810574155,0.332514083102845
"ADO",204.120895504804,-0.141566075579577,0.103519633454792,-1.36752875618904,0.171459630159706,0.33261880694311
"PDZD2",207.509840081075,0.135868751364671,0.0994036814395742,1.36683822366542,0.171676018873306,0.332992277987017
"JAKMIP3",18.7446368700136,0.336980283585553,0.246607513640325,1.36646397593966,0.171793380381483,0.333173593260349
"TMEM209",144.876222863396,-0.136928424733439,0.100257564152363,-1.3657665223678,0.172012257216793,0.333520688334688
"RBM48",205.825522560664,-0.117262052366224,0.0858596355133585,-1.36574132495566,0.172020168642873,0.333520688334688
"DNAJA4",312.097521792775,0.293786104115151,0.215131377122706,1.36561252962919,0.172060611758764,0.333552742361694
"MPEG1",2252.14830187849,-0.221385110261275,0.162148510246617,-1.36532312214626,0.172151514770149,0.333644938024287
"SDR42E2",14.0530700108958,-0.280758093779731,0.205637059851294,-1.36530883092163,0.17215600458056,0.333644938024287
"ZNF254",155.008929430577,-0.188395303739353,0.138014025833842,-1.3650446221036,0.172239025670437,0.333759467718099
"ANKH",1326.42725539133,0.163930593925307,0.120106709702021,1.36487457138749,0.172292475744368,0.333816671754714
"ITSN2",2026.4434237571,0.129802059139738,0.0951137106195147,1.36470397689548,0.172346109203751,0.333850340604293
"ICAM2",187.514022698886,-0.141014035498788,0.103332189649225,-1.36466706045308,0.172357717063234,0.333850340604293
"CLK4",769.12297044503,0.163056746842008,0.119512465644602,1.36434928325297,0.172457661848294,0.333995194628255
"NEK8",58.5434579040868,-0.168911346486595,0.123810150117898,-1.36427705099904,0.17248038581376,0.333995194628255
"ANKRD16",54.5319833049423,-0.175187353309679,0.128427976633206,-1.36409026991073,0.172539156746953,0.334062628260929
"R3HDM2",393.071259933763,0.0957724567970297,0.0702207643291252,1.36387659280015,0.172606408917585,0.334146461892911
"BCL2L14",11.5192196099335,-0.505915238966365,0.370966591145436,-1.36377574434465,0.172638156503497,0.334161548941831
"MCOLN1",365.073537114403,0.253340635344322,0.185788269874973,1.36359865730387,0.172693914934359,0.334180064574064
"ZNF594",159.248507986441,-0.20107508801269,0.147473383219292,-1.36346697704556,0.172735385108556,0.334180064574064
"TMEM41B",271.613117135587,0.104918759315723,0.0769536701085726,1.36340163071748,0.172755967446918,0.334180064574064
"CDC27",625.403107821956,0.114824482075438,0.0842298763868092,1.36322747938189,0.172810829396729,0.334180064574064
"TSSK4",179.999880744207,0.11806159141053,0.0866060901427146,1.36320195515097,0.172818871251082,0.334180064574064
"FAM104B",20.6502677139723,0.307234444182355,0.225379551614607,1.36318686403156,0.172823626103227,0.334180064574064
"NDUFB11",188.190927849904,-0.136631385842585,0.100230152077188,-1.36317647944268,0.172826898096557,0.334180064574064
"PSTPIP1",2280.07812405022,0.15693591409164,0.115129977239859,1.3631194746498,0.172844860085394,0.334180064574064
"TENM4",10.4368022586599,-0.363253560275389,0.266498410855275,-1.36306088696588,0.172863322291502,0.334180064574064
"WDR27",175.75923227628,-0.175735743988539,0.128949407852081,-1.36282707238274,0.172937016847174,0.334276206875166
"PFDN5",86.5167558601375,0.141985243555545,0.104190923661544,1.36274100051913,0.172964151213463,0.334282337133251
"RBM33",2964.12942655225,0.0887854925478745,0.0651582801483288,1.36261258501237,0.173004640434048,0.33431427262155
"ZSCAN20",62.8583505406282,-0.161068974066324,0.118217087393196,-1.36248471027374,0.173044966191992,0.334345883431895
"HDGFL2",229.949809377402,0.161574886940161,0.118601789827357,1.36233093257158,0.173093469848129,0.334390700488885
"INCENP",142.887234881807,-0.147075061744665,0.107964081458882,-1.3622591861783,0.173116103149156,0.334390700488885
"ANGPTL1",101.029012871937,-0.260131421017552,0.190968798712234,-1.36216713291231,0.173145145748334,0.334400496080473
"IQCA1",2.21972127943435,-0.758564210166533,0.557066121817805,-1.36171305426222,0.173288459839963,NA
"ATP9B",787.29766476306,-0.130677998317988,0.0959884858218998,-1.3613924336764,0.173389705937473,0.334806641185539
"SRXN1",51.8857854296188,0.365165776482369,0.268238187987744,1.36134895341246,0.173403439610432,0.334806641185539
"LGR5",1.39584816112031,0.919523022071718,0.675581932419145,1.36108290933575,0.173487489978661,NA
"ARHGEF26",61.4877330296626,0.144985189574064,0.106535450065556,1.36091028371166,0.173542043267869,0.335027885910154
"AKT1S1",383.379805233427,0.200341265897198,0.147231578746426,1.36072211955455,0.173601521657033,0.335047007085719
"ZFYVE28",359.08965174599,-0.245204090275726,0.180205609379401,-1.36069066395973,0.173611466206093,0.335047007085719
"IMMP1L",59.7166873335062,-0.237875305179906,0.174824626009491,-1.36065101701972,0.173624001019546,0.335047007085719
"PCDHGA10",16.4593361691369,-0.331224656909043,0.243454247639184,-1.36052116617797,0.173665059516803,0.335048009041555
"SMARCAD1",240.511531307585,-0.184459448521573,0.135589731659415,-1.36042343519724,0.173695966582362,0.335048009041555
"PSMD10",111.521783576971,-0.160542601665146,0.118009454997644,-1.36042151595694,0.173696573576238,0.335048009041555
"IFI27L1",23.499403693878,-0.284509274435709,0.20914897309069,-1.36031877293675,0.173729070196884,0.335064361847993
"EPC2",549.676703253076,0.0962654487547586,0.0707834893337451,1.35999863330933,0.173830356383263,0.335213363498275
"CCNL2",1295.03358554892,-0.0790012103678449,0.0581138682990183,-1.35942095544824,0.174013234458677,0.335519643496689
"SLC29A4",19.3822878905934,0.274611884204284,0.202085573090972,1.3588891082327,0.174181730746079,0.335725793098578
"SPECC1",969.506340141794,0.295129778665742,0.217184829798415,1.35888763013363,0.174182199197299,0.335725793098578
"FRG1",59.7506001882521,-0.164698728160488,0.121206460378821,-1.35882796713752,0.174201108866451,0.335725793098578
"ZDHHC20",1471.19207288527,0.185706930295063,0.136681452108106,1.35868420645825,0.174246678864565,0.335725793098578
"BRCA1",170.465940351001,0.182758382811787,0.134514927742276,1.35864759309052,0.174258286180067,0.335725793098578
"RBM34",27.311249350515,-0.182276491632994,0.134170073348257,-1.35854805087473,0.174289846368298,0.335725793098578
"EIF3G",582.306554275553,-0.103653699106405,0.0763001727220306,-1.35849887894784,0.174305438065065,0.335725793098578
"PPFIBP1",16.8991843124375,-0.301631510408131,0.222036681533903,-1.35847603343898,0.174312682395197,0.335725793098578
"NNT",579.945035880918,-0.116114407722899,0.085503044865779,-1.3580148859631,0.174458960726635,0.335961140548945
"ZFPM2",1.37597219909853,0.897272098157884,0.660810785485193,1.35783512900606,0.174516005370406,NA
"POU2F3",1.75437639924424,0.709720821714596,0.522685645366331,1.35783492048491,0.174516071551256,NA
"OR2A1",16.9327911138172,-0.335049050220495,0.246802698094015,-1.35755829578842,0.174603883739682,0.33619381341181
"NPFF",16.5019882010704,0.251171783496522,0.185036563308882,1.35741703696279,0.174648737889744,0.336233769467559
"BCL9L",1155.19122945381,-0.180731939335955,0.133152520105181,-1.35733021945953,0.174676309463792,0.336239535288001
"OVCH1",27.7243285843294,0.548408170557831,0.404093840465113,1.35713073460019,0.174739674340025,0.336239535288001
"CERK",1155.41944804825,-0.114352686894837,0.0842619666410405,-1.35710916150324,0.174746527901204,0.336239535288001
"ZNF227",156.92777913088,-0.160736330178558,0.118442872931494,-1.35707895460731,0.174756124672771,0.336239535288001
"RNF185",294.976787117463,0.165796046417186,0.122175829363337,1.35702820501531,0.174772248772279,0.336239535288001
"WLS",281.469318593276,0.376565137282014,0.277529681953852,1.35684635470677,0.174830035153324,0.336304328514736
"C2orf66",1.72970648496907,1.03671505965008,0.764102507526934,1.3567748429533,0.174852763274301,NA
"ADAM22",137.132900904443,-0.173241302198582,0.127739071165681,-1.3562123210829,0.175031622894496,0.336604960984698
"TRRAP",1907.63995495794,-0.0689675506325925,0.0508534115785093,-1.35620302535884,0.175034579712043,0.336604960984698
"METTL5",70.8456633353412,-0.18095964017242,0.133445633512209,-1.3560551620137,0.17508161763239,0.336649009782473
"KCTD17",114.660887288804,-0.184048697165995,0.135734447161866,-1.35594685810679,0.175116076987143,0.336668863557144
"POLN",10.577005793342,-0.289477873857764,0.21351584968925,-1.35576761293866,0.175173119039131,0.3366921793785
"SPTBN5",81.9980391791683,-0.24077877888751,0.177597288559497,-1.35575706611561,0.175176475837215,0.3366921793785
"TNFSF14",613.202112628298,0.272323874612348,0.200917388389413,1.35540222175562,0.175289442170297,0.336862889967715
"PSMC3",185.093302207161,-0.120292542619607,0.0887634518242646,-1.35520352292928,0.17535272258986,0.336938082662334
"L3MBTL1",104.317618302466,-0.177710999982765,0.13116161589969,-1.3549009652235,0.175449112100088,0.33699833401543
"DBT",223.106089441465,-0.105767553555354,0.0780642069422083,-1.35487898613579,0.175456115786683,0.33699833401543
"SULT2B1",14.5209376134005,-0.39708277520515,0.293076489069845,-1.35487761732575,0.175456551968033,0.33699833401543
"SRPK3",61.8109792287162,-0.159049028222658,0.117403656857942,-1.35471954178657,0.175506929338095,0.337048687261346
"TBC1D3H",1.03944416866643,-3.29068551144548,2.42937122340146,-1.35454206411404,0.175563502865081,NA
"ULK3",331.077214942934,-0.13056558928589,0.0964259461411974,-1.35405038281607,0.175720304300695,0.337374072414462
"INPP4A",3419.70896276994,-0.0788603038710669,0.0582408994453456,-1.35403650393605,0.175724731911361,0.337374072414462
"PON2",33.1660343922787,-0.24432132139416,0.180470142988786,-1.35380466457181,0.175798705114754,0.337469648596508
"CCDC89",12.5078657290125,-0.353623906097459,0.26124847259648,-1.35359224336466,0.17586650293377,0.337553345614486
"POLD4",163.753135668156,0.146223022110639,0.108096718327282,1.35270546944749,0.176149742432721,0.338044955832083
"LARS1",652.611071823555,-0.140488820062659,0.103862787103424,-1.35263864932456,0.176171098845824,0.338044955832083
"GINS1",31.950476351416,-0.287477834559438,0.212598177167571,-1.35221213271667,0.176307463522145,0.338260090239846
"TOMM40",203.914070374199,-0.162345185023334,0.120074066034711,-1.35204203858977,0.176361867473799,0.338317938842065
"FANCM",193.409359093438,-0.175587462293453,0.129899687272314,-1.351715819957,0.176466242260605,0.338471618250438
"STX2",152.664656165634,-0.168418152658464,0.124605209809261,-1.3516140530261,0.176498812364361,0.33848754914529
"ZNRF3",11.3754065724132,-0.356246415543752,0.263589007154371,-1.35152227852627,0.1765281882721,0.338497350707325
"LIN28A",2.95713200826872,0.581927738855215,0.430573169850386,1.35151881167473,0.176529298040783,NA
"GAREM2",48.7923795328531,-0.165562250404957,0.122526656327119,-1.35123454248961,0.176620312720823,0.338627454982887
"SLC6A17",1.31912177739463,0.883048872345135,0.653647031486223,1.35095675465291,0.176709286042576,NA
"HOGA1",1.58009648653655,0.845711420086664,0.626040976428724,1.35088828356102,0.176731221940318,NA
"FADS2",106.988865206784,0.278160007695488,0.205944996008556,1.35065193661676,0.176806955359549,0.338938714754117
"TMEM245",637.580615759485,-0.11958475038765,0.0885495627469,-1.35048380452716,0.176860845189686,0.338972255100489
"ARMC6",201.5190121949,-0.110780001637445,0.0820327964519575,-1.3504355139511,0.176876325585402,0.338972255100489
"AHCY",152.498547399968,0.128283794778406,0.0949990008060452,1.35036993747246,0.17689734889832,0.338972255100489
"ZGPAT",126.179957733323,0.144318469347207,0.106879655661996,1.35028943023179,0.176923161444161,0.338975154806489
"ARC",2.31671248024565,-0.59289388636413,0.439148063976297,-1.35010019398863,0.176983846157792,NA
"ARHGAP40",1.13974830133512,0.859493050050232,0.636803329847013,1.3496993651976,0.177112436064975,NA
"SC5D",169.546540423998,-0.152260783930428,0.112814576721656,-1.34965523388078,0.17712659808738,0.339318325091864
"CCDC196",11.6135550984231,-0.336535072828739,0.249373506208959,-1.34952216033224,0.177169307348905,0.339353540782264
"NPIPB6",2.54539508712084,-0.561597718816959,0.416146035384245,-1.34952077171278,0.177169753059518,NA
"RGS5",4.62451498460664,-0.444049193061137,0.329106663299018,-1.34925616093554,0.177254701459608,NA
"SFTPB",29.3740005058434,0.234207541632461,0.17358883260591,1.34920857590056,0.177269980973592,0.339414997846905
"FLI1",2388.66566956421,0.149260435628594,0.110636651368321,1.34910478383597,0.177303311920204,0.339414997846905
"APTX",239.518929306229,-0.0962246472014694,0.0713255893930708,-1.34909010945821,0.177308024708136,0.339414997846905
"MVB12B",382.425375088783,-0.179400196706489,0.132978925258622,-1.3490874313925,0.177308884799359,0.339414997846905
"FBXL12",206.352235044777,-0.0833169408201342,0.0617635243223509,-1.34896675237141,0.177347645462786,0.339414997846905
"ZNF561",221.024921840353,-0.114922540051743,0.0852009218984375,-1.34884150888337,0.177387878851581,0.339414997846905
"CCNYL1",131.643559581951,0.106191517001018,0.0787363253925573,1.34869790368774,0.177434019145598,0.339414997846905
"PRKG1",8.36926588586649,0.407905716590886,0.302453040634826,1.34865801228093,0.177446837825353,0.339414997846905
"LLGL2",617.436051344945,-0.247616302742676,0.183605227615,-1.34863427343093,0.177454466379904,0.339414997846905
"TMEM223",162.116323963614,-0.120832709979258,0.0896022889068783,-1.34854490274056,0.177483188124557,0.339414997846905
"LSM7",129.477721381129,-0.16261069978392,0.120584324744875,-1.34852270498642,0.177490322523853,0.339414997846905
"ZNF638",1607.1775224795,0.0917693862010009,0.0680522690172893,1.34851324615915,0.177493362673346,0.339414997846905
"GREM1",1.94784949174821,0.653888318316716,0.484936881446068,1.34839881917589,0.177530143574888,NA
"TEDDM1",42.4279192393758,0.287661413376221,0.213348829276605,1.34831493733331,0.177557109787151,0.33944796116275
"RAB18",949.4155293108,0.146357538480132,0.108549021247628,1.34830822791348,0.177559266853375,0.33944796116275
"KPNA6",786.566105021865,0.0924260804284596,0.0685540008965094,1.34822299529954,0.177586670681635,0.339453830639738
"MACIR",80.1245316934454,0.268998748111779,0.199631346908655,1.34747749928704,0.177826495397786,0.339841410590497
"PRMT3",203.64201102476,0.0955597766870049,0.0709194374940969,1.34744126664793,0.177838157513306,0.339841410590497
"CLDN5",54.0069957654376,0.363915846803185,0.270143635273493,1.34711982547639,0.177941643971113,0.339992594630465
"LPAR1",49.2693068955145,-0.342606522357694,0.254340790746041,-1.34703726190655,0.177968232154575,0.339996828068518
"CCDC138",50.5492785641754,-0.189829895826737,0.140991465375343,-1.34639281407125,0.178175867178448,0.340346891296639
"CLEC4F",20.7904494019591,-1.03479190798139,0.768631196079401,-1.34627883080937,0.178212610268656,0.34037047005035
"AR",7.76280097544327,0.403524500352308,0.29978565109172,1.34604341095982,0.178288516917566,0.340468831074612
"TUBGCP2",1123.21720875519,0.114547230883014,0.0851052762963952,1.34594746492664,0.178319459789614,0.340481311807434
"DCT",1.99272228294751,0.604082813634353,0.449043449573423,1.34526584055109,0.17853940066637,NA
"NALCN",1.51802146615638,0.853195893828653,0.634358443132665,1.34497444317963,0.178633487905294,NA
"CNGB3",9.19341376400918,0.295161745671864,0.219473649625491,1.34486188285258,0.178669841588812,0.341070924247969
"ETNK1",1439.98389120255,-0.127649893508352,0.0949183290382714,-1.34483924023656,0.17867715515442,0.341070924247969
"CD33",297.549056139994,0.181982629579934,0.135331799436524,1.34471447462938,0.178717458443648,0.341101182827868
"TREM2",6.07423124792876,0.527238819249507,0.392250953808062,1.34413648744752,0.17890425506026,0.341410992898854
"DDN",2.81897734162051,0.649894749375716,0.483527827094354,1.34406897175103,0.178926084569408,NA
"NCKAP1L",3096.90554710339,0.126288415031507,0.0939649796057853,1.34399449200467,0.178950168027698,0.341451900422156
"BTBD17",2.24765166835069,-0.839315960763851,0.624527269349457,-1.34392203824523,0.178973598684763,NA
"POLD1",197.967990602196,-0.141195555954421,0.105076436181238,-1.34374138566027,0.179032029451577,0.341549282746748
"ATP5F1B",1605.98700804927,0.145203074398029,0.108063304886988,1.34368530140625,0.179050172381861,0.341549282746748
"PARP2",63.2497524662739,0.126448680071087,0.094130191205777,1.34333818354473,0.179162493414186,0.341716814756343
"HR",1.82503363277435,-0.569042355880138,0.423699227153395,-1.34303373575455,0.179261050309715,NA
"NINL",57.3944679952499,-0.472918030024668,0.352223473203442,-1.34266471715675,0.179380564328047,0.34208597024966
"CAD",321.70733353682,-0.127497976263797,0.094977196153984,-1.34240619250423,0.179464327964674,0.342198930441116
"UQCRC2",574.332010208168,-0.0669013986094093,0.04984560428296,-1.34217248585508,0.179540075431827,0.342296576776546
"PPP2CA",225.037285527157,0.0916069986717703,0.0682628141458833,1.34197512683844,0.179604060649799,0.342371774537401
"PNMA5",7.21338343904576,0.357909289193543,0.266782575768027,1.34157670591183,0.179733283236886,0.342518230122806
"TIGD6",21.0404795789371,-0.249102614848774,0.185698618130106,-1.34143494096572,0.179779279496841,0.342518230122806
"SRRM2",5422.81173419024,0.146653409404216,0.109329025001911,1.34139501748646,0.17979223442382,0.342518230122806
"HCRTR1",43.9982840418334,0.164410862704939,0.122569193280176,1.3413718268433,0.179799759965485,0.342518230122806
"YTHDF3",978.829756276394,0.129546672362327,0.0965807373678882,1.34133033038325,0.17981322646943,0.342518230122806
"SAMD9L",4544.58308301307,0.317869903603385,0.236989231648505,1.34128416465284,0.179828209134009,0.342518230122806
"SPCS2",269.606632887533,-0.114748271418389,0.0855611380750063,-1.34112605325325,0.179879529769438,0.342522826730738
"MDC1",190.599667075256,-0.174863311058573,0.130385500242845,-1.34112543751328,0.179879729650852,0.342522826730738
"HUS1",282.003369814293,-0.102222396608821,0.07623438248356,-1.34089623708653,0.179954144124631,0.342573267218228
"ZRANB3",72.7524477460144,-0.124432208241968,0.09279862757051,-1.34088414343652,0.179958071203733,0.342573267218228
"MAPKBP1",278.181983775852,-0.122647863147377,0.0914866588558817,-1.34060927222824,0.180047345216675,0.342573267218228
"HLTF",95.6619590983297,-0.166705933233692,0.124351198128277,-1.3406057661119,0.180048484162767,0.342573267218228
"C16orf54",2421.53145954147,0.180833142290047,0.134891619999738,1.34058099599069,0.180056530777539,0.342573267218228
"MISP3",24.8313009307785,0.24754213433766,0.184660248544231,1.34052746213199,0.180073922252713,0.342573267218228
"LRRC8B",175.733120724163,-0.167397174214555,0.124880930021561,-1.34045425659189,0.180097706461829,0.342573267218228
"C17orf75",66.1184643992713,-0.166423212101748,0.124155755815894,-1.34043895917746,0.180102676829999,0.342573267218228
"EPS15L1",1077.171123462,0.136194116766045,0.101619996106891,1.34022950190616,0.180170743011347,0.342622206611
