"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WIPF1",1407.98368579265,-1.16926265843994,0.375611986326291,-3.11295352918852,0.00185225180464201,0.128664286805609
"MFNG",152.009027021457,-0.829449544440348,0.266476887225226,-3.11265098101847,0.00185415147475323,0.128664286805609
"GREB1",16.1765855008162,-0.971315324077747,0.312128929014187,-3.11190419659434,0.00185884812484864,0.128664286805609
"RAB6B",67.5938703385158,0.710562822031529,0.22875497983827,3.10621793909753,0.00189496996014176,0.130191762665658
"LEMD1",53.903198096237,0.767851088981211,0.247359067255573,3.10419625001198,0.00190796728025489,0.130191762665658
"ARHGAP31",367.447626396023,-0.456386857559331,0.147028662473648,-3.10406726063451,0.00190879931733805,0.130191762665658
"RHEBL1",27.082673714396,0.740553263032254,0.238669463775749,3.10284043595987,0.00191672953782521,0.130191762665658
"CCDC89",151.307473836596,0.999052259132739,0.322023618593109,3.10241920607409,0.00191945934654206,0.130191762665658
"PCDHA11",4.70206795233335,1.15425719258395,0.372675981754383,3.09721379722473,0.00195348928643422,0.13196992223435
"SLC25A33",327.306055780129,0.303514469258818,0.0980385313256161,3.09586919708898,0.00196236906502772,0.132041638004993
"UTS2",4.51723948226614,-2.01966012315983,0.653655720318588,-3.08979185889394,0.00200296807063385,0.13423860216244
"CLGN",28.7925653812274,1.27791517124609,0.414347840564964,3.0841603265113,0.00204127558542428,0.136087053751115
"DRAP1",591.45656771911,-0.485700366145292,0.157522265982488,-3.08337594762183,0.00204666419875559,0.136087053751115
"TBRG1",380.095769598342,-0.231288867593368,0.075105533823254,-3.07951832334567,0.0020733561612784,0.137321224344435
"CCR1",1852.41121823299,-1.71891446309568,0.559096036743725,-3.07445295643114,0.00210888977952836,0.137355603730885
"NSUN7",506.207825434078,0.508084904371925,0.165269944386725,3.07427285860897,0.00211016338925724,0.137355603730885
"ZNF440",1132.18852238318,0.669871383189009,0.217945571147077,3.07357189991697,0.00211512712376074,0.137355603730885
"HERC1",2156.73640505959,-0.21630176323194,0.0704305926241242,-3.07113365333024,0.00213247672276224,0.137355603730885
"APAF1",983.491588824579,-0.750135766470138,0.244341452354123,-3.07003072644002,0.00214036749745363,0.137355603730885
"ERG28",428.613735381764,0.49639589730085,0.161745655675999,3.06899060272262,0.00214783347304437,0.137355603730885
"LILRA4",7.25033925485979,-1.27913233513971,0.416872920024941,-3.06839872223694,0.00215209262486217,0.137355603730885
"PREB",663.031450050661,-0.287576306212613,0.0937301485008302,-3.06813027411416,0.00215402691971183,0.137355603730885
"FBXO36",412.681088752335,0.9087455578935,0.296302079106233,3.06695640015299,0.00216250397133824,0.137355603730885
"UCHL1",81.2744755221124,1.28744508309168,0.420090237914863,3.06468698125901,0.00217897920419192,0.137355603730885
"DHRS4",93.73037298108,0.607278631285077,0.198217073756355,3.063704956272,0.00218614398357586,0.137355603730885
"C17orf97",85.7672892301542,0.828151783537896,0.270326007192703,3.06352981771208,0.00218742404791643,0.137355603730885
"C11orf21",84.2050859771012,-1.35743861137587,0.443239841601926,-3.06253744354279,0.00219469016249696,0.137355603730885
"MSMO1",1002.09959014655,0.586207763835273,0.191421631620876,3.06239038332042,0.00219576881030082,0.137355603730885
"EPGN",27.6409224025949,0.856512845078049,0.279688908185294,3.06237687663541,0.0021958679026194,0.137355603730885
"NRG2",110.588255799406,0.773522678532029,0.252685301537515,3.06120963041923,0.00220444694890067,0.137383411512854
"LRRC56",581.129871067291,0.913885596665244,0.298810266416916,3.05841431629442,0.00222511701313297,0.137728014989949
"GPR135",110.375755021227,0.840116299655723,0.274704292161142,3.05825690980798,0.00222628622726366,0.137728014989949
"ZBP1",396.664384934761,-1.49123233762607,0.48798101734184,-3.05592284255073,0.00224368985917576,0.137922797631589
"NPIPB6",7.3357839805927,1.14952844698066,0.376198261196664,3.0556452954463,0.00224576762085896,0.137922797631589
"CNPPD1",1103.07714694922,-0.258028702029732,0.0845047688471915,-3.05342178376134,0.00226247692763604,0.137953127019082
"MGP",13.0245966109193,0.812108417106136,0.265968065351175,3.05340573889522,0.00226259791487274,0.137953127019082
"HK2",6611.30697793998,-0.547273053725391,0.179383956723223,-3.05084726484095,0.00228196624202406,0.138633553458792
"IDNK",97.0963610317389,0.538736927492268,0.176664233024804,3.04949631438202,0.00229225445607414,0.138759446267513
"TMEM71",487.032102960114,-1.25284539516254,0.411324404218532,-3.04588150450931,0.00231999247106906,0.139783687781554
"XAF1",1121.84090432101,-1.1989717168757,0.393732997914537,-3.04513902371969,0.00232572776757752,0.139783687781554
"C10orf67",118.360721690795,1.40406541179914,0.461305532055574,3.04367781054486,0.00233705285498139,0.139966261233265
"PRR18",200.219218860133,1.43699635048838,0.472412244294866,3.04182706490446,0.00235146948659202,0.14033204296485
"MARCHF10",70.9797398586224,1.28825994409096,0.423669369013809,3.0407200480169,0.00236013161817765,0.140353038378177
"CD86",141.270800455935,-0.698529862895107,0.229889237076176,-3.03854965886742,0.00237719921947537,0.140871991641121
"CCL22",104.648440845696,-0.91451064347957,0.301107243249823,-3.03715923140652,0.00238819262944888,0.141028619995672
"DUSP22",811.021766157354,-0.208466684477579,0.0686790966171106,-3.03537313019406,0.00240238272194064,0.141372271048277
"NFYA",476.582390617435,-0.581320838700373,0.191853796512619,-3.03001999057203,0.00244537552513854,0.142498275546518
"GSTA2",683.267152274663,1.6854958175928,0.556676709122858,3.0277821758496,0.00246355593376808,0.142498275546518
"PIH1D2",148.508597082283,1.21780979267565,0.402253910223296,3.02746539368537,0.00246613949856387,0.142498275546518
"CDKL1",453.132567516667,1.02932027296629,0.34041426069273,3.02372841511299,0.00249680467748308,0.142498275546518
"CLDN8",77.8106780892542,1.08390806800868,0.358637962192265,3.02229039386412,0.00250869755548407,0.142498275546518
"OTUD1",823.036447044775,0.344775825701234,0.114080220451162,3.02222264593915,0.00250925912778136,0.142498275546518
"CPXCR1",5.79824248466113,2.186561672844,0.723785744284738,3.02100682433972,0.00251935681778401,0.142498275546518
"RGS9",22.6005874597931,-0.661461672807709,0.218955852056522,-3.02098193126603,0.00251956394848733,0.142498275546518
"CMYA5",735.354272963795,-0.92033405809275,0.304664762659467,-3.02080900350604,0.00252100327870675,0.142498275546518
"CFAP69",334.052812577356,0.962125029172348,0.318522931666191,3.02058324070885,0.00252288350288162,0.142498275546518
"PHOSPHO1",199.99016675649,-1.1367282545351,0.376366331844764,-3.02027083284366,0.00252548745030251,0.142498275546518
"ARHGEF6",692.069535069566,-0.487193643508563,0.161308478128558,-3.0202606159379,0.00252557265062157,0.142498275546518
"CLDN10",386.736834539356,0.811188181383265,0.268718914669452,3.01872379315427,0.0025384184298958,0.142498275546518
"CETN2",1000.12242599939,1.02821594121094,0.340794342663468,3.01711563981651,0.00255192439730306,0.142498275546518
"TBC1D3E",14.2117538174334,-2.18836237983338,0.725359855025523,-3.01693340853056,0.00255345899283784,0.142498275546518
"LRRC8C",149.086586005527,-0.406045898679761,0.134605126215715,-3.01657084017024,0.00255651474276719,0.142498275546518
"CD200",5.37769047412391,-0.939468982465374,0.311604091553475,-3.01494430892012,0.00257026445127278,0.142793408939296
"TNFSF10",5075.16134963172,-0.670539990562742,0.222545297661892,-3.01304946726611,0.00258636755111398,0.142893809654263
"MRTFA",1179.41831846353,-0.41723866040388,0.13849135598366,-3.0127415349526,0.00258899317628069,0.142893809654263
"SVOPL",132.700749028332,0.753920563655913,0.250874302777916,3.00517253185279,0.00265430240176136,0.145105570780386
"IFT88",325.044468185991,0.747178518820344,0.248632017177711,3.00515809388416,0.00265442840606909,0.145105570780386
"CYP21A2",4.47455751432723,-1.33536914786983,0.444366035836334,-3.00511074244582,0.00265484169406948,0.145105570780386
"CAMP",24.7886558677309,-2.07783961164259,0.692086151459305,-3.0022846249146,0.00267961509615811,0.145987159222627
"FAM181B",48.8675781697964,0.719007889987029,0.239620530399338,3.00061054363234,0.00269438934301092,0.146320069498751
"DYNC2I2",1275.15931857373,0.691133455162927,0.230593821515664,2.9971898233014,0.00272480987638489,0.147497801289309
"MAD2L2",230.333747278037,-0.426679442655686,0.142462946171527,-2.99502048863962,0.00274426407571602,0.147775586793612
"DENND6B",343.743960416163,0.845859620269333,0.282549538828871,2.99366838033183,0.00275645364148199,0.147775586793612
"NOS2",4310.2906976821,-0.9445821065668,0.315665173885304,-2.99235450949686,0.00276834584905912,0.147775586793612
"RIGI",236.408758267579,-1.06418576346646,0.355827166899834,-2.99073781447956,0.0027830433066379,0.147775586793612
"SNAPC4",443.043682075057,0.402642179594929,0.134693672867879,2.98931769415688,0.0027960124533923,0.147775586793612
"MAPRE3",458.299559639454,0.791024136341524,0.264626187004489,2.98921337036121,0.00279696735585426,0.147775586793612
"TRPM6",260.565561289579,-0.90696444711472,0.303588099188036,-2.98748353291993,0.00281284447650865,0.147775586793612
"DYNLRB2",124.745130988463,1.36928220385641,0.458409374964027,2.9870292333438,0.00281702783841037,0.147775586793612
"HOATZ",249.458713423726,1.33204151186505,0.446142761252953,2.98568446594118,0.0028294442854699,0.147775586793612
"LYL1",96.4115977940819,-1.09102249527347,0.365432583278912,-2.98556435631456,0.00283055570379594,0.147775586793612
"ISG20L2",741.706725420042,-0.356470282524488,0.1194014240192,-2.98547764779729,0.00283135829718371,0.147775586793612
"CEACAM8",15.6987645475021,-1.59889067785636,0.535785561425466,-2.98419889032187,0.00284321891640559,0.147775586793612
"PACRG",296.287927127186,1.26180463064634,0.422835766222315,2.98414829454829,0.00284368912948806,0.147775586793612
"SNAPC2",244.229125719556,-0.266292752713003,0.0893298908137172,-2.98100389788131,0.00287305135868616,0.147962042441081
"EFHC1",1239.92231693467,1.12674342252198,0.37810910730108,2.97994256357538,0.0028830243528128,0.147962042441081
"TMEM212",167.57905278536,1.46350358955421,0.491370542662836,2.97841132604977,0.00289746855801738,0.147962042441081
"U2AF1",83.6010763851909,-0.707992255305419,0.237820917427057,-2.97699741034163,0.00291086468833234,0.147962042441081
"BAIAP2",1401.25623664083,0.316821042399665,0.106430104712528,2.97679912328764,0.00291274787007597,0.147962042441081
"ACBD7",197.894197353966,0.974459106060784,0.327377276951009,2.97656305024068,0.00291499136480641,0.147962042441081
"AR",95.4823434593166,1.4317464692873,0.481043818990747,2.97633274301533,0.0029171815843873,0.147962042441081
"PPP1R14A",12.3589305394474,-1.23875376546376,0.416204050979786,-2.97631357154647,0.00291736397257861,0.147962042441081
"CCDC138",294.981491598323,0.804619822508721,0.270568332875751,2.97381372741138,0.00294123564485012,0.148726134149322
"HINT2",3.28406992443165,1.20128845031484,0.404492663579533,2.96986461925938,0.00297931014415893,0.149548738630243
"RRAD",1842.08780843405,1.07575254260209,0.362291035473372,2.96930488825513,0.0029847429094353,0.149548738630243
"RUVBL2",1959.62769185798,0.646126141507305,0.217668489700616,2.96839539060521,0.00299358979740646,0.149548738630243
"C20orf96",272.716239516999,1.15811297579199,0.390402489547168,2.9664589924498,0.00301250531654999,0.149548738630243
"CCDC65",421.73791155735,1.0918267686302,0.368112193904669,2.96601630347772,0.00301684496458872,0.149548738630243
"CCDC81",301.776726955954,1.4520169273297,0.489730865919069,2.96492834815451,0.00302753435113363,0.149548738630243
"COTL1",3299.31715177609,-1.07908326920523,0.363950247127178,-2.96491973208679,0.00302761914349358,0.149548738630243
"ARHGAP25",675.228041117548,-1.22642752842001,0.413718699263732,-2.96439955603314,0.00303274230972043,0.149548738630243
"ULK4",609.083790415731,0.797459680422011,0.269234324082192,2.96195398985815,0.00305693460563611,0.149548738630243
"SAMD9L",2865.18537932504,-0.923242808000041,0.311722359423476,-2.96174714482323,0.00305898883168586,0.149548738630243
"HS3ST4",68.7677749686108,-1.39349135933721,0.470586270339353,-2.96118150309045,0.00306461278119513,0.149548738630243
"CCDC17",1373.13221804192,1.13549016232814,0.383755460001065,2.95888991996359,0.00308749368844826,0.149548738630243
"CFAP299",86.7062667718139,1.37276821073368,0.46405795887683,2.95818266764828,0.00309458682612256,0.149548738630243
"CCDC96",302.029443256034,0.929770883225128,0.314397777253278,2.9573074318401,0.00310338526539312,0.149548738630243
"TLR10",87.636750879384,-1.14444041417477,0.387218954400251,-2.95553820692314,0.00312124035398992,0.149548738630243
"PDE11A",6.28107352570096,1.06925013860726,0.361846569252131,2.9549821097301,0.00312687182411713,0.149548738630243
"COQ4",856.869699143387,0.5350236447294,0.181152455403008,2.95344406753494,0.00314249550091749,0.149548738630243
"ARPC5",2706.96564955291,-0.634559188048977,0.214929166672212,-2.95241077734574,0.00315303175582632,0.149548738630243
"WRAP53",308.251996299262,0.662793904807702,0.224494756195668,2.95238034081302,0.00315334259876956,0.149548738630243
"PRSS36",145.154904883771,-0.434046629040009,0.147096970356641,-2.95075165713915,0.00317001685491848,0.149548738630243
"GCLC",4400.09441235764,0.568996171980996,0.192852240114487,2.95042552600483,0.00317336538583132,0.149548738630243
"ELK3",1152.30678247127,0.402574305950797,0.136494473290017,2.94938173134253,0.00318410416437776,0.149548738630243
"GATA1",8.43900124392727,-1.33660571268011,0.453193301190646,-2.94930597863766,0.00318488481171291,0.149548738630243
"HIP1",540.655167896782,-0.771359080941528,0.261616014149777,-2.94843984779891,0.00319382287686576,0.149548738630243
"CUX2",8.17391645329633,-1.0077988314885,0.341884751547323,-2.94777356090713,0.00320071419629414,0.149548738630243
"WDR90",1075.99879648257,0.6150357604083,0.20877292450295,2.94595557289139,0.00321958639743901,0.149548738630243
"HMGCS1",1098.23313785149,0.426861829625584,0.144928342376821,2.94533024131141,0.0032261012510538,0.149548738630243
"FUT8",589.831232953702,-0.393912362968163,0.13377305114878,-2.94463166972293,0.00323339333997812,0.149548738630243
"C1orf53",49.9680369669216,0.483007865648199,0.164040102140696,2.94444992014164,0.00323529300624939,0.149548738630243
"IFT122",621.114994979934,0.636891836052649,0.216359661317917,2.94367181097037,0.0032434373892563,0.149548738630243
"DPY30",376.822394536075,0.587280012567323,0.1995638115727,2.94281817900326,0.00325239374553359,0.149548738630243
"CTSW",34.2527566870632,-0.90959436198991,0.3090974818407,-2.94274271201824,0.00325318663262428,0.149548738630243
"IRS1",1160.77273645282,0.585676864049462,0.199077614640866,2.94195238930313,0.00326150067264431,0.149548738630243
"PHF10",669.597326342164,0.327005260283982,0.111157119061501,2.94182921476273,0.00326279818684906,0.149548738630243
"GIMAP4",283.135490627347,-1.0844838100206,0.368796767400484,-2.94060009707986,0.00327577143188819,0.149548738630243
"FRS3",54.3726898167092,0.387908172387682,0.131979683361562,2.93915065188479,0.00329113058892435,0.149548738630243
"CYP2W1",58.3936388506402,0.975805834102772,0.332053524974416,2.93870042240316,0.00329591481593405,0.149548738630243
"MCCC1",438.752928098734,0.361764496389731,0.12311329942364,2.93846804596535,0.00329838657148435,0.149548738630243
"UBR1",1136.8413261295,-0.373666568431566,0.127181841177707,-2.93804968517051,0.00330284087329508,0.149548738630243
"ADCY7",538.264496975445,-0.922425881038781,0.314192281346705,-2.9358642328355,0.00332619865471139,0.150122304396173
"NLRP12",189.380559974171,-1.79486426664998,0.611495600556064,-2.93520389192959,0.00333328581612675,0.150122304396173
"LZTFL1",734.463306738253,0.895825706517151,0.305338923102422,2.9338732756867,0.0033476085536827,0.150366385274327
"DGKI",39.380861540959,0.864149392801193,0.294721765701666,2.93208542213992,0.00336694123067665,0.150638048805813
"CDK19",483.393577156779,-0.449908245746813,0.153482109443971,-2.93133999380594,0.00337503179205465,0.150638048805813
"BTBD9",1501.75972891526,0.384520531614701,0.131252484839985,2.92962477688316,0.00339371529444308,0.150638048805813
"TRPM3",19.3757689734253,0.73026758504481,0.249313890921048,2.92910909354854,0.00339935090952446,0.150638048805813
"PPOX",579.462810768976,0.828098076251169,0.282775210943953,2.92846771641274,0.00340637204993125,0.150638048805813
"PLAC8",5021.28699480305,0.472395356304543,0.161315467241941,2.92839468143526,0.00340717239882886,0.150638048805813
"TAFA2",136.209945217903,-1.3395573424209,0.457793388113806,-2.92611771423814,0.00343221042004748,0.151295831803773
"CCDC122",52.8142992382021,0.72759708554236,0.248840446413512,2.92395025016661,0.00345619980311721,0.151295831803773
